x,y
0.237999,0.0601196
0.238249,0.0619507
0.238499,0.0708008
0.23875,0.0564575
0.238999,0.0552368
0.23925,0.0564575
0.239502,0.0540161
0.23975,0.0549316
0.239999,0.0527954
0.24025,0.0546265
0.2405,0.0454712
0.240749,0.0466919
0.240999,0.0369263
0.24125,0.0448608
0.241502,0.0354004
0.24175,0.045166
0.242,0.039978
0.24225,0.0424194
0.2425,0.0445557
0.242749,0.0457764
0.242999,0.0430298
0.243249,0.0369263
0.2435,0.0323486
0.24375,0.039978
0.243999,0.0369263
0.244249,0.0424194
0.2445,0.0354004
0.24475,0.0366211
0.244999,0.0393677
0.24525,0.0466919
0.2455,0.032959
0.245749,0.0350952
0.245999,0.0415039
0.24625,0.0424194
0.2465,0.0341797
0.24675,0.0405884
0.246999,0.0466919
0.24725,0.0408936
0.2475,0.0354004
0.24775,0.0296021
0.247999,0.0332642
0.248251,0.0439453
0.248499,0.0421143
0.248749,0.0430298
0.248999,0.0466919
0.249251,0.0488281
0.2495,0.0524902
0.24975,0.0439453
0.249999,0.0482178
0.25025,0.0512695
0.2505,0.0473022
0.25075,0.0613403
0.250999,0.0524902
0.251249,0.0588989
0.2515,0.0457764
0.25175,0.0509644
0.251999,0.0564575
0.25225,0.0634766
0.2525,0.0628662
0.25275,0.0653076
0.252999,0.0469971
0.25325,0.062561
0.2535,0.0546265
0.25375,0.0579834
0.253999,0.0527954
0.254249,0.0543213
0.254502,0.0579834
0.25475,0.0668335
0.254999,0.0588989
0.25525,0.0534058
0.2555,0.0518799
0.255751,0.0488281
0.255999,0.057373
0.256249,0.0488281
0.2565,0.0524902
0.256751,0.0482178
0.256999,0.0570679
0.257251,0.0570679
0.2575,0.0558472
0.257749,0.0427246
0.258,0.0396729
0.258249,0.0463867
0.258499,0.0466919
0.25875,0.043335
0.258999,0.0411987
0.25925,0.0448608
0.259499,0.0363159
0.25975,0.0424194
0.259999,0.0418091
0.260249,0.0323486
0.2605,0.038147
0.26075,0.0378418
0.260999,0.0335693
0.26125,0.0360107
0.261499,0.0219727
0.261749,0.0378418
0.261999,0.0323486
0.26225,0.0308228
0.2625,0.0283813
0.26275,0.0442505
0.262999,0.0271606
0.26325,0.0354004
0.2635,0.0335693
0.26375,0.0357056
0.263999,0.0436401
0.264251,0.0448608
0.264499,0.0405884
0.264749,0.0436401
0.264999,0.0372314
0.265249,0.0350952
0.265501,0.0534058
0.26575,0.050354
0.266,0.0454712
0.266249,0.0469971
0.266502,0.0561523
0.26675,0.0430298
0.266999,0.0485229
0.267249,0.0549316
0.2675,0.0518799
0.267749,0.0561523
0.267999,0.038147
0.268249,0.0650024
0.268499,0.06073
0.268749,0.0640869
0.268999,0.0445557
0.269251,0.0576782
0.269502,0.0454712
0.26975,0.055542
0.27,0.0564575
0.270251,0.0518799
0.2705,0.0552368
0.270749,0.0570679
0.271,0.0592041
0.27125,0.057373
0.2715,0.0619507
0.27175,0.0558472
0.271999,0.0500488
0.272251,0.0634766
0.2725,0.0488281
0.27275,0.0549316
0.272999,0.0537109
0.273251,0.0479126
0.2735,0.0463867
0.27375,0.0500488
0.273999,0.0457764
0.274249,0.0411987
0.2745,0.039978
0.274749,0.0421143
0.274999,0.0418091
0.275249,0.0396729
0.2755,0.0463867
0.27575,0.0436401
0.275999,0.0344849
0.276251,0.0460815
0.2765,0.0457764
0.276749,0.0460815
0.276999,0.0341797
0.277249,0.0317383
0.2775,0.0283813
0.27775,0.0311279
0.277999,0.0421143
0.278249,0.03479
0.278499,0.0375366
0.27875,0.0354004
0.278999,0.0369263
0.279251,0.0408936
0.2795,0.0570679
0.27975,0.0320435
0.279999,0.0311279
0.280251,0.0375366
0.2805,0.0393677
0.280751,0.0445557
0.280999,0.0418091
0.28125,0.050354
0.2815,0.0421143
0.28175,0.045166
0.281999,0.0457764
0.28225,0.0515747
0.282502,0.0402832
0.28275,0.0488281
0.282999,0.0500488
0.28325,0.0460815
0.2835,0.0552368
0.28375,0.0585938
0.283999,0.0546265
0.28425,0.0485229
0.2845,0.06073
0.28475,0.0549316
0.284999,0.0521851
0.285251,0.0637817
0.2855,0.0567627
0.285749,0.050354
0.285999,0.062561
0.286251,0.050354
0.286501,0.0616455
0.28675,0.0585938
0.287,0.0622559
0.287251,0.0610352
0.2875,0.050354
0.28775,0.0558472
0.287999,0.0634766
0.288251,0.0579834
0.288499,0.0579834
0.288751,0.0604248
0.288999,0.0457764
0.28925,0.0518799
0.2895,0.0518799
0.28975,0.0473022
0.289999,0.0469971
0.290249,0.0585938
0.290501,0.0531006
0.29075,0.0427246
0.290999,0.0497437
0.29125,0.0454712
0.2915,0.0454712
0.291749,0.0482178
0.291999,0.0540161
0.292251,0.0534058
0.2925,0.0405884
0.292751,0.0436401
0.292999,0.0460815
0.293251,0.0415039
0.293501,0.0354004
0.29375,0.0439453
0.294,0.0439453
0.294249,0.0375366
0.2945,0.0393677
0.294749,0.0424194
